customer_id,consent_id,created_datetime,month,adr_provider,data_holder,product_type,data_cluster_requested,customer_segment,channel,device,authentication_method,redirect_type,otp_sent,otp_success,consent_status,drop_off_stage,session_duration_seconds,completion_time_seconds,completed_datetime,consent_duration_days,cdr_standard_version,error_reason
106826,CONS-2025-006826,2025-10-17 04:32:00,2025-10,Regional Australia Bank,Westpac,Home Loan,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,138,116,2025-10-17 04:33:56,365,v1.28,
106827,CONS-2025-006827,2025-03-20 22:44:00,2025-03,Adatree,NAB,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,300,221,2025-03-20 22:47:41,365,v1.28,
106828,CONS-2025-006828,2025-06-11 17:21:00,2025-06,Intuit,Westpac,Personal Loan,Accounts + Balances,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,89,78,2025-06-11 17:22:18,90,v1.28,
106829,CONS-2025-006829,2025-04-20 09:53:00,2025-04,Cuscal,NAB,Savings Account,Accounts + Transactions,Retail,Third-Party App,Android,Password,App-to-App,Y,Y,Completed,Completed,150,68,2025-04-20 09:54:08,180,v1.28,
106830,CONS-2025-006830,2025-12-25 11:32:00,2025-12,Basiq,CBA,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,253,144,2025-12-25 11:34:24,90,v1.27,
106831,CONS-2025-006831,2025-02-26 02:29:00,2025-02,Frollo,CBA,Transaction Account,Accounts + Balances,Small Business,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,141,107,2025-02-26 02:30:47,365,v1.27,
106832,CONS-2025-006832,2025-08-02 15:58:00,2025-08,Adatree,Westpac,Home Loan,Accounts + Balances,Small Business,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,182,135,2025-08-02 16:00:15,365,v1.28,
106833,CONS-2025-006833,2025-05-27 17:56:00,2025-05,Frollo,Suncorp Bank,Credit Card,Full Banking Data,Small Business,Mobile App,iOS,Password,App-to-App,Y,N,Abandoned,OTP,383,,,365,v1.26,OTP not received
106834,CONS-2025-006834,2025-02-23 08:59:00,2025-02,Frollo,CBA,Transaction Account,Accounts + Balances,Small Business,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,172,125,2025-02-23 09:01:05,90,v1.27,
106835,CONS-2025-006835,2025-05-02 02:35:00,2025-05,Ezidox,ANZ,Credit Card,Loans + Repayments,Small Business,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Expired,Consent Review,412,,,90,v1.27,Consent expired
106836,CONS-2025-006836,2025-11-26 16:28:00,2025-11,Yodlee,ANZ,Home Loan,Accounts + Transactions,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,267,258,2025-11-26 16:32:18,365,v1.26,
106837,CONS-2025-006837,2025-11-04 11:48:00,2025-11,Adatree,NAB,Transaction Account,Accounts + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,226,172,2025-11-04 11:50:52,365,v1.26,
106838,CONS-2025-006838,2025-04-13 05:33:00,2025-04,illion,Bendigo Bank,Savings Account,Cards + Transactions,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,275,169,2025-04-13 05:35:49,365,v1.28,
106839,CONS-2025-006839,2025-03-07 02:33:00,2025-03,Frollo,Bank Australia,Credit Card,Full Banking Data,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,170,132,2025-03-07 02:35:12,180,v1.26,
106840,CONS-2025-006840,2025-04-04 22:24:00,2025-04,Adatree,ANZ,Transaction Account,Accounts + Transactions,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,252,145,2025-04-04 22:26:25,365,v1.28,
106841,CONS-2025-006841,2025-05-26 21:04:00,2025-05,Basiq,Macquarie,Credit Card,Accounts + Balances,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Abandoned,Consent Review,853,,,365,v1.28,Session timeout
106842,CONS-2025-006842,2025-10-29 10:26:00,2025-10,Regional Australia Bank,ANZ,Transaction Account,Cards + Transactions,Sole Trader,Mobile App,iOS,Password,QR Web-to-App,Y,Y,Completed,Completed,196,196,2025-10-29 10:29:16,180,v1.27,
106843,CONS-2025-006843,2025-09-19 06:28:00,2025-09,Basiq,Bendigo Bank,Personal Loan,Full Banking Data,Retail,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Abandoned,Account Selection,145,,,180,v1.28,User cancelled
106844,CONS-2025-006844,2025-11-05 09:44:00,2025-11,Basiq,Bank Australia,Savings Account,Accounts + Balances,Small Business,Mobile App,Android,Biometric,QR Web-to-App,Y,N,Abandoned,OTP,807,,,365,v1.28,OTP timeout
106845,CONS-2025-006845,2025-05-22 09:01:00,2025-05,Cuscal,ING,Savings Account,Full Banking Data,Small Business,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,248,128,2025-05-22 09:03:08,365,v1.27,
106846,CONS-2025-006846,2025-06-24 18:25:00,2025-06,Yodlee,NAB,Transaction Account,Accounts + Balances,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,219,176,2025-06-24 18:27:56,90,v1.28,
106847,CONS-2025-006847,2025-06-27 07:20:00,2025-06,Basiq,Westpac,Transaction Account,Full Banking Data,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Abandoned,Authentication,873,,,365,v1.28,Consent scope confusion
106848,CONS-2025-006848,2025-04-08 06:49:00,2025-04,Intuit,ANZ,Savings Account,Accounts + Balances,High Net Worth,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,339,332,2025-04-08 06:54:32,365,v1.28,
106849,CONS-2025-006849,2025-09-10 11:28:00,2025-09,Frollo,ANZ,Transaction Account,Accounts + Transactions,High Net Worth,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,314,272,2025-09-10 11:32:32,365,v1.26,
106850,CONS-2025-006850,2025-08-31 13:56:00,2025-08,NextGen,NAB,Transaction Account,Cards + Transactions,Retail,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,194,101,2025-08-31 13:57:41,90,v1.26,
106851,CONS-2025-006851,2025-05-16 16:47:00,2025-05,Ezidox,NAB,Transaction Account,Accounts + Transactions,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,189,178,2025-05-16 16:49:58,365,v1.28,
106852,CONS-2025-006852,2025-09-24 17:18:00,2025-09,Frollo,CBA,Credit Card,Accounts + Balances,Small Business,Mobile App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,293,200,2025-09-24 17:21:20,365,v1.27,
106853,CONS-2025-006853,2025-10-19 19:13:00,2025-10,Ezidox,Westpac,Savings Account,Full Banking Data,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,236,154,2025-10-19 19:15:34,90,v1.27,
106854,CONS-2025-006854,2025-05-05 14:47:00,2025-05,Intuit,ANZ,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,177,138,2025-05-05 14:49:18,365,v1.27,
106855,CONS-2025-006855,2025-08-28 00:01:00,2025-08,Adatree,ANZ,Savings Account,Full Banking Data,High Net Worth,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,213,114,2025-08-28 00:02:54,365,v1.27,
106856,CONS-2025-006856,2025-03-27 14:27:00,2025-03,Intuit,ANZ,Home Loan,Full Banking Data,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,258,145,2025-03-27 14:29:25,365,v1.28,
106857,CONS-2025-006857,2025-07-31 20:58:00,2025-07,Regional Australia Bank,NAB,Business Account,Accounts + Transactions,Small Business,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,325,260,2025-07-31 21:02:20,365,v1.26,
106858,CONS-2025-006858,2025-01-21 05:49:00,2025-01,illion,ING,Savings Account,Full Banking Data,Small Business,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,181,158,2025-01-21 05:51:38,180,v1.26,
106859,CONS-2025-006859,2025-08-18 23:03:00,2025-08,Basiq,Suncorp Bank,Credit Card,Cards + Transactions,Retail,Web,Desktop,Password,QR Web-to-App,Y,Y,Completed,Completed,195,177,2025-08-18 23:05:57,90,v1.28,
106860,CONS-2025-006860,2025-05-14 23:37:00,2025-05,Frollo,Bendigo Bank,Credit Card,Full Banking Data,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,274,206,2025-05-14 23:40:26,90,v1.27,
106861,CONS-2025-006861,2025-05-12 01:16:00,2025-05,Frollo,Bendigo Bank,Home Loan,Loans + Repayments,Small Business,Mobile App,iOS,Password,App-to-App,Y,Y,Expired,Consent Review,829,,,90,v1.27,Consent expired
106862,CONS-2025-006862,2025-01-04 23:05:00,2025-01,Basiq,Suncorp Bank,Savings Account,Accounts + Transactions,Small Business,Web,Desktop,Biometric,QR Web-to-App,Y,Y,Completed,Completed,196,111,2025-01-04 23:06:51,365,v1.28,
106863,CONS-2025-006863,2025-10-23 15:17:00,2025-10,Basiq,NAB,Savings Account,Accounts + Balances,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,191,102,2025-10-23 15:18:42,90,v1.27,
106864,CONS-2025-006864,2025-07-26 01:47:00,2025-07,Cuscal,CBA,Transaction Account,Cards + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,262,179,2025-07-26 01:49:59,365,v1.28,
106865,CONS-2025-006865,2025-03-06 08:06:00,2025-03,Basiq,Bendigo Bank,Savings Account,Accounts + Transactions,Sole Trader,Third-Party App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,316,241,2025-03-06 08:10:01,365,v1.27,
106866,CONS-2025-006866,2025-04-15 18:42:00,2025-04,Cuscal,ANZ,Home Loan,Loans + Repayments,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,328,217,2025-04-15 18:45:37,365,v1.28,
106867,CONS-2025-006867,2025-09-06 00:50:00,2025-09,Basiq,CBA,Transaction Account,Cards + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Expired,Consent Review,744,,,365,v1.27,Consent expired
106868,CONS-2025-006868,2025-05-30 18:35:00,2025-05,Basiq,Suncorp Bank,Personal Loan,Full Banking Data,Small Business,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,337,320,2025-05-30 18:40:20,90,v1.27,
106869,CONS-2025-006869,2025-04-12 07:46:00,2025-04,Frollo,ANZ,Savings Account,Cards + Transactions,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,203,128,2025-04-12 07:48:08,180,v1.28,
106870,CONS-2025-006870,2025-07-20 08:53:00,2025-07,Adatree,CBA,Personal Loan,Full Banking Data,Small Business,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,330,277,2025-07-20 08:57:37,365,v1.28,
106871,CONS-2025-006871,2025-06-18 23:00:00,2025-06,Frollo,CBA,Savings Account,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,97,81,2025-06-18 23:01:21,365,v1.28,
106872,CONS-2025-006872,2025-04-08 22:48:00,2025-04,NextGen,NAB,Transaction Account,Full Banking Data,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Abandoned,Consent Confirmation,625,,,90,v1.28,Navigation error
106873,CONS-2025-006873,2025-03-24 05:07:00,2025-03,NextGen,CBA,Personal Loan,Accounts + Transactions,Small Business,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,278,223,2025-03-24 05:10:43,365,v1.26,
106874,CONS-2025-006874,2025-09-16 04:50:00,2025-09,illion,CBA,Home Loan,Accounts + Transactions,Retail,Mobile App,Android,Password,QR Web-to-App,Y,Y,Abandoned,Account Selection,331,,,180,v1.28,Session timeout
106875,CONS-2025-006875,2025-07-15 03:54:00,2025-07,Ezidox,Bank Australia,Savings Account,Accounts + Transactions,Small Business,Mobile App,iOS,Password,QR Web-to-App,Y,Y,Abandoned,Consent Review,666,,,90,v1.28,Consent scope confusion
106876,CONS-2025-006876,2025-05-26 23:27:00,2025-05,Frollo,Bank Australia,Personal Loan,Accounts + Balances,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,241,211,2025-05-26 23:30:31,365,v1.28,
106877,CONS-2025-006877,2025-04-26 15:56:00,2025-04,Cuscal,Macquarie,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,312,208,2025-04-26 15:59:28,180,v1.26,
106878,CONS-2025-006878,2025-12-04 03:01:00,2025-12,NextGen,NAB,Transaction Account,Accounts + Balances,Small Business,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,141,131,2025-12-04 03:03:11,365,v1.27,
106879,CONS-2025-006879,2025-02-15 08:30:00,2025-02,NextGen,Westpac,Savings Account,Accounts + Balances,High Net Worth,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,313,231,2025-02-15 08:33:51,90,v1.26,
106880,CONS-2025-006880,2025-06-10 13:12:00,2025-06,NextGen,ING,Transaction Account,Cards + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,N,Abandoned,OTP,221,,,180,v1.28,OTP timeout
106881,CONS-2025-006881,2025-11-30 12:13:00,2025-11,NextGen,CBA,Home Loan,Loans + Repayments,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,308,215,2025-11-30 12:16:35,365,v1.26,
106882,CONS-2025-006882,2025-12-02 19:34:00,2025-12,Intuit,NAB,Savings Account,Accounts + Balances,Retail,Third-Party App,Android,Password,App-to-App,Y,Y,Completed,Completed,201,143,2025-12-02 19:36:23,180,v1.27,
106883,CONS-2025-006883,2025-12-10 19:52:00,2025-12,Adatree,NAB,Savings Account,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,97,92,2025-12-10 19:53:32,365,v1.27,
106884,CONS-2025-006884,2025-05-31 22:43:00,2025-05,NextGen,Westpac,Credit Card,Cards + Transactions,Small Business,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,173,123,2025-05-31 22:45:03,365,v1.27,
106885,CONS-2025-006885,2025-07-28 01:43:00,2025-07,Cuscal,Westpac,Credit Card,Accounts + Transactions,Retail,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,184,137,2025-07-28 01:45:17,180,v1.26,
106886,CONS-2025-006886,2025-12-27 04:35:00,2025-12,Ezidox,NAB,Credit Card,Accounts + Transactions,Small Business,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,98,89,2025-12-27 04:36:29,180,v1.28,
106887,CONS-2025-006887,2025-10-12 23:47:00,2025-10,Frollo,NAB,Business Account,Accounts + Transactions,Small Business,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,190,162,2025-10-12 23:49:42,365,v1.27,
106888,CONS-2025-006888,2025-09-29 07:08:00,2025-09,Cuscal,NAB,Savings Account,Accounts + Transactions,High Net Worth,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,330,231,2025-09-29 07:11:51,365,v1.28,
106889,CONS-2025-006889,2025-09-06 20:20:00,2025-09,Basiq,ANZ,Personal Loan,Cards + Transactions,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,199,139,2025-09-06 20:22:19,90,v1.28,
106890,CONS-2025-006890,2025-06-28 11:13:00,2025-06,illion,Westpac,Transaction Account,Loans + Repayments,Small Business,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,121,120,2025-06-28 11:15:00,365,v1.27,
106891,CONS-2025-006891,2025-02-08 19:57:00,2025-02,Adatree,NAB,Credit Card,Cards + Transactions,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,193,115,2025-02-08 19:58:55,365,v1.27,
106892,CONS-2025-006892,2025-08-03 16:44:00,2025-08,Regional Australia Bank,Macquarie,Personal Loan,Accounts + Balances,Small Business,Mobile App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,249,206,2025-08-03 16:47:26,365,v1.28,
106893,CONS-2025-006893,2025-03-14 13:19:00,2025-03,Adatree,Suncorp Bank,Transaction Account,Accounts + Balances,High Net Worth,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,349,325,2025-03-14 13:24:25,90,v1.28,
106894,CONS-2025-006894,2025-07-06 09:04:00,2025-07,Adatree,Bendigo Bank,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,102,79,2025-07-06 09:05:19,365,v1.28,
106895,CONS-2025-006895,2025-08-07 05:55:00,2025-08,Intuit,ANZ,Transaction Account,Cards + Transactions,Retail,Mobile App,Android,Biometric,App-to-App,Y,N,Abandoned,OTP,663,,,365,v1.27,OTP incorrect
106896,CONS-2025-006896,2025-01-07 21:11:00,2025-01,Basiq,Bendigo Bank,Business Account,Loans + Repayments,High Net Worth,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Expired,Consent Review,395,,,365,v1.27,Consent expired
106897,CONS-2025-006897,2025-03-15 12:29:00,2025-03,Regional Australia Bank,ANZ,Home Loan,Accounts + Balances,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,232,164,2025-03-15 12:31:44,90,v1.26,
106898,CONS-2025-006898,2025-07-11 17:02:00,2025-07,NextGen,AMP Bank,Savings Account,Full Banking Data,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,186,86,2025-07-11 17:03:26,365,v1.28,
106899,CONS-2025-006899,2025-07-21 19:43:00,2025-07,Basiq,Macquarie,Credit Card,Full Banking Data,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,185,123,2025-07-21 19:45:03,365,v1.28,
106900,CONS-2025-006900,2025-07-27 23:56:00,2025-07,Basiq,NAB,Credit Card,Loans + Repayments,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,326,249,2025-07-28 00:00:09,365,v1.28,
106901,CONS-2025-006901,2025-03-28 12:52:00,2025-03,Yodlee,CBA,Savings Account,Full Banking Data,Small Business,Web,Desktop,Password,OAuth Redirect,Y,Y,Expired,Consent Confirmation,759,,,180,v1.27,Consent expired
106902,CONS-2025-006902,2025-08-13 13:00:00,2025-08,Frollo,Macquarie,Personal Loan,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Abandoned,Consent Review,376,,,365,v1.27,User cancelled
106903,CONS-2025-006903,2025-09-11 16:58:00,2025-09,NextGen,NAB,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,135,102,2025-09-11 16:59:42,365,v1.27,
106904,CONS-2025-006904,2025-04-27 20:26:00,2025-04,Frollo,NAB,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,226,187,2025-04-27 20:29:07,365,v1.28,
106905,CONS-2025-006905,2025-09-12 19:58:00,2025-09,Basiq,ING,Transaction Account,Accounts + Balances,Retail,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,220,131,2025-09-12 20:00:11,365,v1.27,
106906,CONS-2025-006906,2025-06-28 22:43:00,2025-06,Ezidox,ING,Transaction Account,Accounts + Balances,Retail,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,185,102,2025-06-28 22:44:42,90,v1.26,
106907,CONS-2025-006907,2025-12-18 07:23:00,2025-12,Frollo,AMP Bank,Transaction Account,Accounts + Balances,Small Business,Third-Party App,Android,Password,App-to-App,Y,Y,Completed,Completed,277,168,2025-12-18 07:25:48,365,v1.28,
106908,CONS-2025-006908,2025-05-07 08:13:00,2025-05,Yodlee,Westpac,Savings Account,Loans + Repayments,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,N,Abandoned,OTP,149,,,365,v1.26,OTP incorrect
106909,CONS-2025-006909,2025-10-11 04:32:00,2025-10,Frollo,NAB,Credit Card,Accounts + Transactions,High Net Worth,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,373,286,2025-10-11 04:36:46,365,v1.26,
106910,CONS-2025-006910,2025-08-18 14:10:00,2025-08,Ezidox,Bank Australia,Home Loan,Accounts + Balances,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,388,329,2025-08-18 14:15:29,180,v1.28,
106911,CONS-2025-006911,2025-07-04 23:30:00,2025-07,Basiq,Westpac,Home Loan,Full Banking Data,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Expired,Consent Review,806,,,180,v1.28,Consent expired
106912,CONS-2025-006912,2025-06-27 02:40:00,2025-06,Adatree,Bendigo Bank,Savings Account,Loans + Repayments,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,304,259,2025-06-27 02:44:19,365,v1.27,
106913,CONS-2025-006913,2025-11-26 09:36:00,2025-11,Frollo,Bendigo Bank,Transaction Account,Loans + Repayments,Retail,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Completed,Completed,168,166,2025-11-26 09:38:46,180,v1.28,
106914,CONS-2025-006914,2025-08-29 08:19:00,2025-08,Adatree,NAB,Savings Account,Cards + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,235,132,2025-08-29 08:21:12,180,v1.28,
106915,CONS-2025-006915,2025-01-18 06:52:00,2025-01,Frollo,ANZ,Home Loan,Accounts + Balances,Sole Trader,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,153,137,2025-01-18 06:54:17,365,v1.28,
106916,CONS-2025-006916,2025-02-11 17:18:00,2025-02,Finder,NAB,Transaction Account,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,195,118,2025-02-11 17:19:58,365,v1.26,
106917,CONS-2025-006917,2025-09-07 04:17:00,2025-09,NextGen,NAB,Personal Loan,Accounts + Transactions,High Net Worth,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,98,92,2025-09-07 04:18:32,365,v1.28,
106918,CONS-2025-006918,2025-06-25 01:38:00,2025-06,Cuscal,Suncorp Bank,Transaction Account,Accounts + Transactions,Small Business,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,213,131,2025-06-25 01:40:11,365,v1.27,
106919,CONS-2025-006919,2025-05-21 08:50:00,2025-05,Frollo,CBA,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,381,320,2025-05-21 08:55:20,90,v1.26,
106920,CONS-2025-006920,2025-10-15 09:33:00,2025-10,illion,CBA,Home Loan,Cards + Transactions,Small Business,Web,Desktop,Password,App-to-App,Y,Y,Abandoned,Consent Review,474,,,365,v1.26,Consent scope confusion
106921,CONS-2025-006921,2025-12-19 21:24:00,2025-12,Basiq,ING,Savings Account,Accounts + Balances,Retail,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,117,114,2025-12-19 21:25:54,365,v1.28,
106922,CONS-2025-006922,2025-11-26 13:17:00,2025-11,Frollo,Bank Australia,Home Loan,Full Banking Data,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,314,241,2025-11-26 13:21:01,365,v1.28,
106923,CONS-2025-006923,2025-08-01 20:53:00,2025-08,Frollo,Macquarie,Credit Card,Cards + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,187,84,2025-08-01 20:54:24,90,v1.28,
106924,CONS-2025-006924,2025-09-15 16:20:00,2025-09,Adatree,Suncorp Bank,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,267,198,2025-09-15 16:23:18,180,v1.28,
106925,CONS-2025-006925,2025-10-23 08:12:00,2025-10,Basiq,CBA,Transaction Account,Loans + Repayments,Retail,Web,Desktop,Password,QR Web-to-App,Y,Y,Abandoned,Account Selection,706,,,365,v1.26,Consent scope confusion
106926,CONS-2025-006926,2025-06-26 23:30:00,2025-06,Adatree,ANZ,Credit Card,Accounts + Balances,Sole Trader,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Expired,Consent Review,236,,,90,v1.28,Consent expired
106927,CONS-2025-006927,2025-11-26 20:28:00,2025-11,illion,NAB,Credit Card,Full Banking Data,Retail,Mobile App,Android,Password,QR Web-to-App,Y,N,Abandoned,OTP,485,,,365,v1.28,OTP timeout
106928,CONS-2025-006928,2025-11-03 01:49:00,2025-11,Cuscal,ANZ,Savings Account,Full Banking Data,Retail,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,216,140,2025-11-03 01:51:20,180,v1.26,
106929,CONS-2025-006929,2025-10-04 02:59:00,2025-10,Basiq,ANZ,Home Loan,Loans + Repayments,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,171,141,2025-10-04 03:01:21,90,v1.28,
106930,CONS-2025-006930,2025-03-17 04:07:00,2025-03,Cuscal,ANZ,Savings Account,Accounts + Transactions,Retail,Mobile App,Android,Biometric,App-to-App,Y,N,Abandoned,OTP,878,,,365,v1.27,OTP timeout
106931,CONS-2025-006931,2025-05-30 23:13:00,2025-05,Cuscal,NAB,Home Loan,Cards + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Expired,Consent Confirmation,805,,,180,v1.27,Consent expired
106932,CONS-2025-006932,2025-11-02 06:32:00,2025-11,Cuscal,ANZ,Savings Account,Accounts + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,298,292,2025-11-02 06:36:52,180,v1.28,
106933,CONS-2025-006933,2025-04-27 01:05:00,2025-04,Ezidox,AMP Bank,Savings Account,Cards + Transactions,Retail,Third-Party App,iOS,Password,App-to-App,Y,N,Abandoned,OTP,862,,,365,v1.28,OTP not received
106934,CONS-2025-006934,2025-05-17 12:56:00,2025-05,illion,CBA,Savings Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,212,165,2025-05-17 12:58:45,365,v1.28,
106935,CONS-2025-006935,2025-04-29 22:07:00,2025-04,Finder,Suncorp Bank,Personal Loan,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,355,345,2025-04-29 22:12:45,365,v1.28,
106936,CONS-2025-006936,2025-08-06 07:24:00,2025-08,Cuscal,Bendigo Bank,Transaction Account,Accounts + Balances,Retail,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,280,205,2025-08-06 07:27:25,365,v1.28,
106937,CONS-2025-006937,2025-04-14 03:40:00,2025-04,Regional Australia Bank,ANZ,Transaction Account,Cards + Transactions,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,247,188,2025-04-14 03:43:08,180,v1.26,
106938,CONS-2025-006938,2025-04-25 13:30:00,2025-04,Cuscal,ANZ,Credit Card,Accounts + Balances,Sole Trader,Third-Party App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,364,305,2025-04-25 13:35:05,180,v1.27,
106939,CONS-2025-006939,2025-07-01 16:27:00,2025-07,Cuscal,ANZ,Personal Loan,Full Banking Data,Small Business,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,241,131,2025-07-01 16:29:11,90,v1.27,
106940,CONS-2025-006940,2025-10-20 20:36:00,2025-10,Adatree,ING,Credit Card,Accounts + Balances,Small Business,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,173,141,2025-10-20 20:38:21,365,v1.27,
